b05f34be807a91ce0325cda601bc5856,-122.318808512,47.6189663584
b05f34be807a91ce0325cda601bc5856,-122.319091503,47.6188259959
b05f34be807a91ce0325cda601bc5856,-122.319374493,47.6186856334
b05f34be807a91ce0325cda601bc5856,-122.319657484,47.618545271
b05f34be807a91ce0325cda601bc5856,-122.319940475,47.6184049085
b05f34be807a91ce0325cda601bc5856,-122.320223465,47.618264546
b05f34be807a91ce0325cda601bc5856,-122.320506456,47.6181241836
b05f34be807a91ce0325cda601bc5856,-122.320789447,47.6179838211
b05f34be807a91ce0325cda601bc5856,-122.321072438,47.6178434586
b05f34be807a91ce0325cda601bc5856,-122.321355428,47.6177030962
b05f34be807a91ce0325cda601bc5856,-122.321638419,47.6175627337
b05f34be807a91ce0325cda601bc5856,-122.315793665,47.6199443507
b05f34be807a91ce0325cda601bc5856,-122.315608724,47.6195187183
b05f34be807a91ce0325cda601bc5856,-122.315423784,47.6190930859
b05f34be807a91ce0325cda601bc5856,-122.315238844,47.6186674536
b05f34be807a91ce0325cda601bc5856,-122.315053903,47.6182418212
b05f34be807a91ce0325cda601bc5856,-122.314868963,47.6178161888
b05f34be807a91ce0325cda601bc5856,-122.314684023,47.6173905565
b05f34be807a91ce0325cda601bc5856,-122.314499082,47.6169649241
b05f34be807a91ce0325cda601bc5856,-122.314314142,47.6165392917
b05f34be807a91ce0325cda601bc5856,-122.314129202,47.6161136594
b05f34be807a91ce0325cda601bc5856,-122.317385423,47.6250063622
b05f34be807a91ce0325cda601bc5856,-122.316942837,47.6253864177
b05f34be807a91ce0325cda601bc5856,-122.316500252,47.6257664732
b05f34be807a91ce0325cda601bc5856,-122.316057666,47.6261465287
b05f34be807a91ce0325cda601bc5856,-122.315615081,47.6265265843
b05f34be807a91ce0325cda601bc5856,-122.315172495,47.6269066398
b05f34be807a91ce0325cda601bc5856,-122.31472991,47.6272866953
b05f34be807a91ce0325cda601bc5856,-122.314287325,47.6276667508
b05f34be807a91ce0325cda601bc5856,-122.313844739,47.6280468063
b05f34be807a91ce0325cda601bc5856,-122.313402154,47.6284268618
b05f34be807a91ce0325cda601bc5856,-122.322134164,47.6205958126
b05f34be807a91ce0325cda601bc5856,-122.322014466,47.6203658737
b05f34be807a91ce0325cda601bc5856,-122.321894767,47.6201359348
b05f34be807a91ce0325cda601bc5856,-122.321775069,47.6199059958
b05f34be807a91ce0325cda601bc5856,-122.321655371,47.6196760569
b05f34be807a91ce0325cda601bc5856,-122.321535672,47.619446118
b05f34be807a91ce0325cda601bc5856,-122.321415974,47.6192161791
b05f34be807a91ce0325cda601bc5856,-122.321296276,47.6189862402
b05f34be807a91ce0325cda601bc5856,-122.321176577,47.6187563013
b05f34be807a91ce0325cda601bc5856,-122.321056879,47.6185263623
