11c7822506a7372acbd8084095669ea3,-122.316416647,47.6188423402
11c7822506a7372acbd8084095669ea3,-122.315715794,47.6182006877
11c7822506a7372acbd8084095669ea3,-122.315014941,47.6175590352
11c7822506a7372acbd8084095669ea3,-122.314314088,47.6169173826
11c7822506a7372acbd8084095669ea3,-122.313613235,47.6162757301
11c7822506a7372acbd8084095669ea3,-122.312912382,47.6156340776
11c7822506a7372acbd8084095669ea3,-122.312211529,47.614992425
11c7822506a7372acbd8084095669ea3,-122.311510676,47.6143507725
11c7822506a7372acbd8084095669ea3,-122.310809824,47.61370912
11c7822506a7372acbd8084095669ea3,-122.310108971,47.6130674674
11c7822506a7372acbd8084095669ea3,-122.309408118,47.6124258149
11c7822506a7372acbd8084095669ea3,-122.323308371,47.6252615548
11c7822506a7372acbd8084095669ea3,-122.323191566,47.625264244
11c7822506a7372acbd8084095669ea3,-122.323074761,47.6252669332
11c7822506a7372acbd8084095669ea3,-122.322957956,47.6252696224
11c7822506a7372acbd8084095669ea3,-122.322841151,47.6252723116
11c7822506a7372acbd8084095669ea3,-122.322724346,47.6252750007
11c7822506a7372acbd8084095669ea3,-122.322607541,47.6252776899
11c7822506a7372acbd8084095669ea3,-122.322490736,47.6252803791
11c7822506a7372acbd8084095669ea3,-122.322373932,47.6252830683
11c7822506a7372acbd8084095669ea3,-122.322257127,47.6252857575
11c7822506a7372acbd8084095669ea3,-122.324635228,47.6255613625
11c7822506a7372acbd8084095669ea3,-122.324677232,47.6258907514
11c7822506a7372acbd8084095669ea3,-122.324719235,47.6262201402
11c7822506a7372acbd8084095669ea3,-122.324761239,47.6265495291
11c7822506a7372acbd8084095669ea3,-122.324803242,47.6268789179
11c7822506a7372acbd8084095669ea3,-122.324845246,47.6272083067
11c7822506a7372acbd8084095669ea3,-122.32488725,47.6275376956
11c7822506a7372acbd8084095669ea3,-122.324929253,47.6278670844
11c7822506a7372acbd8084095669ea3,-122.324971257,47.6281964732
11c7822506a7372acbd8084095669ea3,-122.32501326,47.6285258621
11c7822506a7372acbd8084095669ea3,-122.324203215,47.6219155687
11c7822506a7372acbd8084095669ea3,-122.324233241,47.6218930522
11c7822506a7372acbd8084095669ea3,-122.324263268,47.6218705356
11c7822506a7372acbd8084095669ea3,-122.324293294,47.621848019
11c7822506a7372acbd8084095669ea3,-122.324323321,47.6218255024
11c7822506a7372acbd8084095669ea3,-122.324353347,47.6218029858
11c7822506a7372acbd8084095669ea3,-122.324383374,47.6217804692
11c7822506a7372acbd8084095669ea3,-122.3244134,47.6217579526
11c7822506a7372acbd8084095669ea3,-122.324443426,47.621735436
11c7822506a7372acbd8084095669ea3,-122.324473453,47.6217129194
