f83aa7290cf3ae8ed75d6aee5ebbb559,-122.318765197,47.618954465
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.318591319,47.6183342618
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.318417441,47.6177140585
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.318243563,47.6170938553
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.318069684,47.616473652
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.317895806,47.6158534488
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.317721928,47.6152332455
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.31754805,47.6146130423
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.317374172,47.613992839
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.317200294,47.6133726358
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.317026416,47.6127524325
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.320286689,47.625615133
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.320069401,47.6260737684
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.319852112,47.6265324038
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.319634823,47.6269910392
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.319417535,47.6274496746
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.319200246,47.6279083101
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.318982958,47.6283669455
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.318765669,47.6288255809
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.31854838,47.6292842163
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.318331092,47.6297428517
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.322619133,47.6203658409
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.322561403,47.6201615384
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.322503673,47.6199572359
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.322445942,47.6197529334
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.322388212,47.6195486309
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.322330481,47.6193443285
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.322272751,47.619140026
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.32221502,47.6189357235
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.32215729,47.618731421
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.322099559,47.6185271185
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.323050975,47.6229274222
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.322847781,47.6232416761
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.322644588,47.6235559301
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.322441394,47.6238701841
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.322238201,47.6241844381
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.322035007,47.6244986921
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.321831813,47.6248129461
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.32162862,47.6251272001
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.321425426,47.6254414541
f83aa7290cf3ae8ed75d6aee5ebbb559,-122.321222233,47.625755708
