d453b26dfd348fdb99e909df7d8bec39,-122.323884253,47.619636586
d453b26dfd348fdb99e909df7d8bec39,-122.32438924,47.6196351638
d453b26dfd348fdb99e909df7d8bec39,-122.324894228,47.6196337415
d453b26dfd348fdb99e909df7d8bec39,-122.325399216,47.6196323193
d453b26dfd348fdb99e909df7d8bec39,-122.325904204,47.619630897
d453b26dfd348fdb99e909df7d8bec39,-122.326409191,47.6196294748
d453b26dfd348fdb99e909df7d8bec39,-122.326914179,47.6196280525
d453b26dfd348fdb99e909df7d8bec39,-122.327419167,47.6196266303
d453b26dfd348fdb99e909df7d8bec39,-122.327924154,47.619625208
d453b26dfd348fdb99e909df7d8bec39,-122.328429142,47.6196237858
d453b26dfd348fdb99e909df7d8bec39,-122.32893413,47.6196223635
d453b26dfd348fdb99e909df7d8bec39,-122.319454125,47.6196299075
d453b26dfd348fdb99e909df7d8bec39,-122.320073874,47.6196090065
d453b26dfd348fdb99e909df7d8bec39,-122.320693624,47.6195881055
d453b26dfd348fdb99e909df7d8bec39,-122.321313374,47.6195672044
d453b26dfd348fdb99e909df7d8bec39,-122.321933123,47.6195463034
d453b26dfd348fdb99e909df7d8bec39,-122.322552873,47.6195254024
d453b26dfd348fdb99e909df7d8bec39,-122.323172622,47.6195045014
d453b26dfd348fdb99e909df7d8bec39,-122.323792372,47.6194836004
d453b26dfd348fdb99e909df7d8bec39,-122.324412121,47.6194626994
d453b26dfd348fdb99e909df7d8bec39,-122.325031871,47.6194417983
d453b26dfd348fdb99e909df7d8bec39,-122.312171959,47.6198413351
d453b26dfd348fdb99e909df7d8bec39,-122.311707037,47.6198228515
d453b26dfd348fdb99e909df7d8bec39,-122.311242116,47.6198043679
d453b26dfd348fdb99e909df7d8bec39,-122.310777194,47.6197858843
d453b26dfd348fdb99e909df7d8bec39,-122.310312273,47.6197674007
d453b26dfd348fdb99e909df7d8bec39,-122.309847352,47.6197489172
d453b26dfd348fdb99e909df7d8bec39,-122.30938243,47.6197304336
d453b26dfd348fdb99e909df7d8bec39,-122.308917509,47.61971195
d453b26dfd348fdb99e909df7d8bec39,-122.308452587,47.6196934664
d453b26dfd348fdb99e909df7d8bec39,-122.307987666,47.6196749828
d453b26dfd348fdb99e909df7d8bec39,-122.31681593,47.6198331737
d453b26dfd348fdb99e909df7d8bec39,-122.316345767,47.6196216927
d453b26dfd348fdb99e909df7d8bec39,-122.315875604,47.6194102117
d453b26dfd348fdb99e909df7d8bec39,-122.31540544,47.6191987308
d453b26dfd348fdb99e909df7d8bec39,-122.314935277,47.6189872498
d453b26dfd348fdb99e909df7d8bec39,-122.314465113,47.6187757689
d453b26dfd348fdb99e909df7d8bec39,-122.31399495,47.6185642879
d453b26dfd348fdb99e909df7d8bec39,-122.313524787,47.618352807
d453b26dfd348fdb99e909df7d8bec39,-122.313054623,47.618141326
d453b26dfd348fdb99e909df7d8bec39,-122.31258446,47.617929845
