1f59fcff7252f45b98d17e454ae3a62c,-122.321565697,47.6190831746
1f59fcff7252f45b98d17e454ae3a62c,-122.321315579,47.6191074019
1f59fcff7252f45b98d17e454ae3a62c,-122.321065461,47.6191316291
1f59fcff7252f45b98d17e454ae3a62c,-122.320815343,47.6191558564
1f59fcff7252f45b98d17e454ae3a62c,-122.320565225,47.6191800837
1f59fcff7252f45b98d17e454ae3a62c,-122.320315107,47.619204311
1f59fcff7252f45b98d17e454ae3a62c,-122.320064989,47.6192285382
1f59fcff7252f45b98d17e454ae3a62c,-122.319814871,47.6192527655
1f59fcff7252f45b98d17e454ae3a62c,-122.319564753,47.6192769928
1f59fcff7252f45b98d17e454ae3a62c,-122.319314635,47.61930122
1f59fcff7252f45b98d17e454ae3a62c,-122.319064517,47.6193254473
1f59fcff7252f45b98d17e454ae3a62c,-122.324198629,47.6188760796
1f59fcff7252f45b98d17e454ae3a62c,-122.324330382,47.6189112573
1f59fcff7252f45b98d17e454ae3a62c,-122.324462135,47.618946435
1f59fcff7252f45b98d17e454ae3a62c,-122.324593888,47.6189816127
1f59fcff7252f45b98d17e454ae3a62c,-122.324725641,47.6190167904
1f59fcff7252f45b98d17e454ae3a62c,-122.324857394,47.6190519681
1f59fcff7252f45b98d17e454ae3a62c,-122.324989147,47.6190871458
1f59fcff7252f45b98d17e454ae3a62c,-122.3251209,47.6191223235
1f59fcff7252f45b98d17e454ae3a62c,-122.325252653,47.6191575012
1f59fcff7252f45b98d17e454ae3a62c,-122.325384406,47.6191926789
1f59fcff7252f45b98d17e454ae3a62c,-122.322446792,47.618464242
1f59fcff7252f45b98d17e454ae3a62c,-122.322144237,47.618439359
1f59fcff7252f45b98d17e454ae3a62c,-122.321841682,47.6184144761
1f59fcff7252f45b98d17e454ae3a62c,-122.321539127,47.6183895931
1f59fcff7252f45b98d17e454ae3a62c,-122.321236572,47.6183647102
1f59fcff7252f45b98d17e454ae3a62c,-122.320934017,47.6183398272
1f59fcff7252f45b98d17e454ae3a62c,-122.320631462,47.6183149443
1f59fcff7252f45b98d17e454ae3a62c,-122.320328907,47.6182900613
1f59fcff7252f45b98d17e454ae3a62c,-122.320026352,47.6182651784
1f59fcff7252f45b98d17e454ae3a62c,-122.319723797,47.6182402954
1f59fcff7252f45b98d17e454ae3a62c,-122.326846372,47.6186732588
1f59fcff7252f45b98d17e454ae3a62c,-122.327917846,47.6186085631
1f59fcff7252f45b98d17e454ae3a62c,-122.328989321,47.6185438675
1f59fcff7252f45b98d17e454ae3a62c,-122.330060796,47.6184791718
1f59fcff7252f45b98d17e454ae3a62c,-122.331132271,47.6184144762
1f59fcff7252f45b98d17e454ae3a62c,-122.332203746,47.6183497805
1f59fcff7252f45b98d17e454ae3a62c,-122.333275221,47.6182850849
1f59fcff7252f45b98d17e454ae3a62c,-122.334346695,47.6182203892
1f59fcff7252f45b98d17e454ae3a62c,-122.33541817,47.6181556936
1f59fcff7252f45b98d17e454ae3a62c,-122.336489645,47.6180909979
