f9911d80ab895e8b475b71b0d24c3614,-122.325791851,47.6189532106
f9911d80ab895e8b475b71b0d24c3614,-122.327023968,47.6189812147
f9911d80ab895e8b475b71b0d24c3614,-122.328256084,47.6190092188
f9911d80ab895e8b475b71b0d24c3614,-122.3294882,47.6190372229
f9911d80ab895e8b475b71b0d24c3614,-122.330720316,47.619065227
f9911d80ab895e8b475b71b0d24c3614,-122.331952433,47.6190932312
f9911d80ab895e8b475b71b0d24c3614,-122.333184549,47.6191212353
f9911d80ab895e8b475b71b0d24c3614,-122.334416665,47.6191492394
f9911d80ab895e8b475b71b0d24c3614,-122.335648782,47.6191772435
f9911d80ab895e8b475b71b0d24c3614,-122.336880898,47.6192052476
f9911d80ab895e8b475b71b0d24c3614,-122.338113014,47.6192332517
f9911d80ab895e8b475b71b0d24c3614,-122.312943726,47.6180464153
f9911d80ab895e8b475b71b0d24c3614,-122.312416764,47.6174196612
f9911d80ab895e8b475b71b0d24c3614,-122.311889802,47.616792907
f9911d80ab895e8b475b71b0d24c3614,-122.311362839,47.6161661528
f9911d80ab895e8b475b71b0d24c3614,-122.310835877,47.6155393987
f9911d80ab895e8b475b71b0d24c3614,-122.310308915,47.6149126445
f9911d80ab895e8b475b71b0d24c3614,-122.309781953,47.6142858904
f9911d80ab895e8b475b71b0d24c3614,-122.309254991,47.6136591362
f9911d80ab895e8b475b71b0d24c3614,-122.308728029,47.6130323821
f9911d80ab895e8b475b71b0d24c3614,-122.308201067,47.6124056279
f9911d80ab895e8b475b71b0d24c3614,-122.317967715,47.6249524963
f9911d80ab895e8b475b71b0d24c3614,-122.317195121,47.6249642815
f9911d80ab895e8b475b71b0d24c3614,-122.316422527,47.6249760668
f9911d80ab895e8b475b71b0d24c3614,-122.315649933,47.624987852
f9911d80ab895e8b475b71b0d24c3614,-122.314877339,47.6249996373
f9911d80ab895e8b475b71b0d24c3614,-122.314104744,47.6250114226
f9911d80ab895e8b475b71b0d24c3614,-122.31333215,47.6250232078
f9911d80ab895e8b475b71b0d24c3614,-122.312559556,47.6250349931
f9911d80ab895e8b475b71b0d24c3614,-122.311786962,47.6250467784
f9911d80ab895e8b475b71b0d24c3614,-122.311014368,47.6250585636
f9911d80ab895e8b475b71b0d24c3614,-122.326404931,47.6253863365
f9911d80ab895e8b475b71b0d24c3614,-122.32634361,47.6259498147
f9911d80ab895e8b475b71b0d24c3614,-122.326282289,47.6265132929
f9911d80ab895e8b475b71b0d24c3614,-122.326220969,47.6270767711
f9911d80ab895e8b475b71b0d24c3614,-122.326159648,47.6276402493
f9911d80ab895e8b475b71b0d24c3614,-122.326098328,47.6282037275
f9911d80ab895e8b475b71b0d24c3614,-122.326037007,47.6287672057
f9911d80ab895e8b475b71b0d24c3614,-122.325975686,47.6293306839
f9911d80ab895e8b475b71b0d24c3614,-122.325914366,47.6298941621
f9911d80ab895e8b475b71b0d24c3614,-122.325853045,47.6304576402
