4d035bd3fd8d9595d15cea9e388964be,-122.317776971,47.6188047873
4d035bd3fd8d9595d15cea9e388964be,-122.318201792,47.6187080193
4d035bd3fd8d9595d15cea9e388964be,-122.318626612,47.6186112513
4d035bd3fd8d9595d15cea9e388964be,-122.319051433,47.6185144834
4d035bd3fd8d9595d15cea9e388964be,-122.319476253,47.6184177154
4d035bd3fd8d9595d15cea9e388964be,-122.319901073,47.6183209474
4d035bd3fd8d9595d15cea9e388964be,-122.320325894,47.6182241795
4d035bd3fd8d9595d15cea9e388964be,-122.320750714,47.6181274115
4d035bd3fd8d9595d15cea9e388964be,-122.321175535,47.6180306435
4d035bd3fd8d9595d15cea9e388964be,-122.321600355,47.6179338756
4d035bd3fd8d9595d15cea9e388964be,-122.322025176,47.6178371076
4d035bd3fd8d9595d15cea9e388964be,-122.313564523,47.6196248523
4d035bd3fd8d9595d15cea9e388964be,-122.31360028,47.6194772377
4d035bd3fd8d9595d15cea9e388964be,-122.313636037,47.619329623
4d035bd3fd8d9595d15cea9e388964be,-122.313671794,47.6191820084
4d035bd3fd8d9595d15cea9e388964be,-122.313707551,47.6190343937
4d035bd3fd8d9595d15cea9e388964be,-122.313743308,47.6188867791
4d035bd3fd8d9595d15cea9e388964be,-122.313779065,47.6187391645
4d035bd3fd8d9595d15cea9e388964be,-122.313814822,47.6185915498
4d035bd3fd8d9595d15cea9e388964be,-122.313850579,47.6184439352
4d035bd3fd8d9595d15cea9e388964be,-122.313886336,47.6182963205
4d035bd3fd8d9595d15cea9e388964be,-122.312233071,47.6212585995
4d035bd3fd8d9595d15cea9e388964be,-122.311294945,47.6212685856
4d035bd3fd8d9595d15cea9e388964be,-122.310356819,47.6212785716
4d035bd3fd8d9595d15cea9e388964be,-122.309418693,47.6212885577
4d035bd3fd8d9595d15cea9e388964be,-122.308480567,47.6212985438
4d035bd3fd8d9595d15cea9e388964be,-122.307542441,47.6213085298
4d035bd3fd8d9595d15cea9e388964be,-122.306604315,47.6213185159
4d035bd3fd8d9595d15cea9e388964be,-122.30566619,47.621328502
4d035bd3fd8d9595d15cea9e388964be,-122.304728064,47.6213384881
4d035bd3fd8d9595d15cea9e388964be,-122.303789938,47.6213484741
4d035bd3fd8d9595d15cea9e388964be,-122.322279605,47.6209768385
4d035bd3fd8d9595d15cea9e388964be,-122.322006754,47.6208049243
4d035bd3fd8d9595d15cea9e388964be,-122.321733904,47.6206330101
4d035bd3fd8d9595d15cea9e388964be,-122.321461053,47.6204610959
4d035bd3fd8d9595d15cea9e388964be,-122.321188202,47.6202891817
4d035bd3fd8d9595d15cea9e388964be,-122.320915351,47.6201172675
4d035bd3fd8d9595d15cea9e388964be,-122.3206425,47.6199453533
4d035bd3fd8d9595d15cea9e388964be,-122.320369649,47.619773439
4d035bd3fd8d9595d15cea9e388964be,-122.320096798,47.6196015248
4d035bd3fd8d9595d15cea9e388964be,-122.319823947,47.6194296106
