a55252061e5beb3972ce35f924d5dae9,-122.327261165,47.6189962551
a55252061e5beb3972ce35f924d5dae9,-122.327293114,47.6190579325
a55252061e5beb3972ce35f924d5dae9,-122.327325062,47.6191196099
a55252061e5beb3972ce35f924d5dae9,-122.327357011,47.6191812872
a55252061e5beb3972ce35f924d5dae9,-122.32738896,47.6192429646
a55252061e5beb3972ce35f924d5dae9,-122.327420908,47.619304642
a55252061e5beb3972ce35f924d5dae9,-122.327452857,47.6193663193
a55252061e5beb3972ce35f924d5dae9,-122.327484805,47.6194279967
a55252061e5beb3972ce35f924d5dae9,-122.327516754,47.6194896741
a55252061e5beb3972ce35f924d5dae9,-122.327548703,47.6195513515
a55252061e5beb3972ce35f924d5dae9,-122.327580651,47.6196130288
a55252061e5beb3972ce35f924d5dae9,-122.327865311,47.6183739286
a55252061e5beb3972ce35f924d5dae9,-122.328788943,47.6183683758
a55252061e5beb3972ce35f924d5dae9,-122.329712574,47.6183628229
a55252061e5beb3972ce35f924d5dae9,-122.330636206,47.6183572701
a55252061e5beb3972ce35f924d5dae9,-122.331559838,47.6183517173
a55252061e5beb3972ce35f924d5dae9,-122.332483469,47.6183461645
a55252061e5beb3972ce35f924d5dae9,-122.333407101,47.6183406117
a55252061e5beb3972ce35f924d5dae9,-122.334330733,47.6183350589
a55252061e5beb3972ce35f924d5dae9,-122.335254365,47.618329506
a55252061e5beb3972ce35f924d5dae9,-122.336177996,47.6183239532
a55252061e5beb3972ce35f924d5dae9,-122.317541525,47.6182197242
a55252061e5beb3972ce35f924d5dae9,-122.317377687,47.6180044388
a55252061e5beb3972ce35f924d5dae9,-122.31721385,47.6177891534
a55252061e5beb3972ce35f924d5dae9,-122.317050012,47.617573868
a55252061e5beb3972ce35f924d5dae9,-122.316886175,47.6173585826
a55252061e5beb3972ce35f924d5dae9,-122.316722338,47.6171432972
a55252061e5beb3972ce35f924d5dae9,-122.3165585,47.6169280118
a55252061e5beb3972ce35f924d5dae9,-122.316394663,47.6167127265
a55252061e5beb3972ce35f924d5dae9,-122.316230826,47.6164974411
a55252061e5beb3972ce35f924d5dae9,-122.316066988,47.6162821557
a55252061e5beb3972ce35f924d5dae9,-122.319767229,47.6204265602
a55252061e5beb3972ce35f924d5dae9,-122.320190722,47.6202652568
a55252061e5beb3972ce35f924d5dae9,-122.320614215,47.6201039535
a55252061e5beb3972ce35f924d5dae9,-122.321037708,47.6199426501
a55252061e5beb3972ce35f924d5dae9,-122.321461202,47.6197813468
a55252061e5beb3972ce35f924d5dae9,-122.321884695,47.6196200434
a55252061e5beb3972ce35f924d5dae9,-122.322308188,47.6194587401
a55252061e5beb3972ce35f924d5dae9,-122.322731681,47.6192974367
a55252061e5beb3972ce35f924d5dae9,-122.323155175,47.6191361334
a55252061e5beb3972ce35f924d5dae9,-122.323578668,47.61897483
